PSN	Read	Write	Erase
1593	81	36	23
1594	81	36	23
1595	82	36	23
1596	81	35	23
1597	79	34	23
1598	81	34	23
1599	78	32	23
1600	50	29	7
1601	30	15	7
1602	28	14	7
1603	28	14	7
1604	28	14	7
1605	28	14	7
1606	28	14	7
1607	28	14	7
1608	28	14	7
1609	28	14	7
1610	28	14	7
1611	28	14	7
1612	29	14	7
1613	27	13	7
1614	27	13	7
1615	27	13	7
1616	27	13	7
1617	27	13	7
1618	27	12	7
1619	25	11	7
1620	25	11	7
1621	25	11	7
1622	25	11	7
1623	25	11	7
1624	25	11	7
1625	25	11	7
1626	25	11	7
1627	25	11	7
1628	26	11	7
1629	25	10	7
1630	23	9	7
1631	23	9	7
1632	29	17	4
1633	17	9	4
1634	17	9	4
1635	17	9	4
1636	18	9	4
1637	16	8	4
1638	16	8	4
1639	16	8	4
1640	16	8	4
1641	16	8	4
1642	16	8	4
1643	16	8	4
1644	16	8	4
1645	16	8	4
1646	16	8	4
1647	17	8	4
1648	15	7	4
1649	15	7	4
1650	14	6	4
1651	14	6	4
1652	14	6	4
1653	14	6	4
1654	14	6	4
1655	14	6	4
1656	13	5	4
1657	13	5	4
1658	13	5	4
1659	13	5	4
