PSN	Read	Write	Erase
772	20	10	5
773	20	10	5
774	20	10	5
775	20	10	5
776	21	10	5
777	19	9	5
778	19	9	5
779	19	9	5
780	20	10	5
781	20	10	5
782	20	10	5
783	20	10	5
784	20	10	5
785	19	9	5
786	19	9	5
787	19	9	5
788	19	9	5
789	19	9	5
790	19	9	5
791	19	9	5
792	20	9	5
793	19	8	5
794	17	7	5
795	17	7	5
796	18	7	5
797	16	6	5
798	16	6	5
799	16	6	5
800	127	73	18
801	72	36	18
802	71	35	18
803	69	34	18
804	69	34	18
805	69	34	18
806	69	34	18
807	69	34	18
808	69	34	18
809	71	34	18
810	67	32	18
811	68	32	18
812	67	32	18
813	67	32	18
814	67	32	18
815	67	32	18
816	69	32	18
817	64	29	18
818	66	29	18
819	62	27	18
820	62	27	18
821	62	27	18
822	63	27	18
823	61	26	18
824	61	26	18
825	63	26	18
826	61	24	18
827	57	22	18
828	58	22	18
829	58	21	18
830	54	19	18
831	54	19	18
832	147	84	21
833	83	41	21
834	82	40	21
835	81	39	21
836	79	38	21
837	79	38	21
838	79	38	21
839	79	38	21
840	79	38	21
841	79	38	21
842	82	38	21
843	76	35	21
844	78	36	21
845	76	35	21
846	76	35	21
847	76	35	21
848	76	35	21
849	77	34	21
850	73	32	21
851	75	32	21
852	71	30	21
853	71	30	21
854	71	30	21
855	72	30	21
856	70	29	21
857	70	29	21
858	72	29	21
859	70	27	21
860	66	25	21
861	67	25	21
862	67	24	21
863	63	22	21
864	147	84	21
865	85	42	21
866	84	41	21
867	83	40	21
868	82	39	21
869	80	38	21
870	80	38	21
871	80	38	21
872	80	38	21
873	80	38	21
874	80	38	21
875	83	38	21
876	78	36	21
877	79	36	21
878	77	35	21
879	77	35	21
880	77	35	21
881	76	34	21
882	78	34	21
883	74	32	21
884	76	32	21
885	72	30	21
886	72	30	21
887	72	30	21
888	73	30	21
889	71	29	21
890	71	29	21
891	73	29	21
892	71	27	21
893	67	25	21
894	68	25	21
895	68	24	21
896	8	5	1
897	5	3	1
898	5	3	1
899	5	3	1
900	5	3	1
901	5	3	1
902	5	3	1
903	5	3	1
904	5	3	1
905	5	3	1
906	5	3	1
907	5	3	1
908	5	3	1
909	5	3	1
910	5	3	1
911	5	3	1
912	5	3	1
913	4	2	1
914	4	2	1
915	4	2	1
916	4	2	1
917	4	2	1
918	4	2	1
919	4	2	1
920	4	2	1
921	4	2	1
922	4	2	1
923	4	2	1
924	4	2	1
925	4	2	1
926	4	2	1
927	4	2	1
928	78	45	11
929	43	22	11
930	43	22	11
931	44	22	11
932	42	21	11
933	43	21	11
934	41	20	11
935	41	20	11
936	41	20	11
937	41	20	11
938	41	20	11
939	41	20	11
940	41	20	11
941	41	20	11
942	41	20	11
943	41	20	11
944	41	20	11
945	40	19	11
946	40	19	11
947	41	19	11
948	39	18	11
949	40	18	11
950	38	17	11
951	38	17	11
952	38	17	11
953	39	17	11
954	37	16	11
955	37	16	11
956	39	16	11
957	36	14	11
958	34	13	11
959	35	13	11
960	50	29	7
961	30	15	7
962	28	14	7
963	28	14	7
964	29	14	7
965	27	13	7
966	28	13	7
967	26	12	7
968	26	12	7
969	26	12	7
970	26	12	7
971	26	12	7
972	26	12	7
973	26	12	7
974	26	12	7
975	26	12	7
976	26	12	7
977	25	11	7
978	25	11	7
979	25	11	7
980	25	11	7
981	25	11	7
982	25	11	7
983	25	11	7
984	25	11	7
985	25	11	7
986	26	11	7
987	24	10	7
988	24	10	7
989	25	10	7
990	24	9	7
991	22	8	7
992	147	84	21
993	80	40	21
994	82	40	21
995	78	38	21
996	79	38	21
997	78	37	21
998	76	36	21
999	77	36	21
1000	75	35	21
1001	75	35	21
1002	75	35	21
1003	75	35	21
1004	77	35	21
1005	73	33	21
1006	74	33	21
1007	72	32	21
1008	72	32	21
1009	71	31	21
1010	71	31	21
1011	72	31	21
1012	71	30	21
1013	70	29	21
1014	69	28	21
1015	67	27	21
1016	67	27	21
1017	67	27	21
1018	67	27	21
1019	68	27	21
1020	66	26	21
1021	68	26	21
1022	65	24	21
1023	64	23	21
1024	29	17	4
1025	17	9	4
1026	17	9	4
1027	18	9	4
1028	16	8	4
1029	16	8	4
1030	16	8	4
1031	16	8	4
1032	17	8	4
1033	15	7	4
1034	15	7	4
1035	15	7	4
1036	15	7	4
1037	15	7	4
1038	15	7	4
1039	15	7	4
1040	15	7	4
1041	14	6	4
1042	14	6	4
1043	14	6	4
1044	14	6	4
1045	14	6	4
1046	14	6	4
1047	14	6	4
1048	14	6	4
1049	14	6	4
1050	14	6	4
1051	14	6	4
1052	14	6	4
1053	14	6	4
1054	14	6	4
1055	15	6	4
1056	15	9	2
